Local Time,UTC Time,City,Country Code,Timezone,AQI,CO,NO2,O3,PM10,PM25,SO2,Clouds,Precipitation,Pressure,Relative Humidity,Temperature,UV Index,Wind Speed
2023-12-30 00:00:00,2023-12-29T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,207,324.0,83.0,46.2,131.5,98.33,107.7,100,0.0,1018,91,21.3,0.0,0.33
2023-12-30 01:00:00,2023-12-29T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,184,133.1,13.0,66.0,101.3,81.0,93.0,100,0.0,1018,93,21.0,0.0,0.8
2023-12-30 02:00:00,2023-12-29T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,181,132.1,12.7,62.3,98.8,79.0,88.7,100,0.0,1017,93,20.7,0.0,0.4
2023-12-30 03:00:00,2023-12-29T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,173,131.1,12.3,58.7,91.3,73.0,84.3,100,0.0,1017,94,20.5,0.0,0.4
2023-12-30 04:00:00,2023-12-29T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,173,130.1,12.0,55.0,91.3,73.0,80.0,100,0.0,1017,94,20.2,0.0,0.8
2023-12-30 05:00:00,2023-12-29T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,242,154.3,15.7,47.3,302.5,242.0,89.7,100,0.0,1017,95,20.0,0.0,0.8
2023-12-30 06:00:00,2023-12-29T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,217,178.4,19.3,39.7,271.3,217.0,99.3,100,0.0,1017,96,19.7,0.0,0.8
2023-12-30 07:00:00,2023-12-30T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,289,202.5,23.0,32.0,361.3,289.0,109.0,100,0.0,1018,97,19.5,0.6,0.8
2023-12-30 08:00:00,2023-12-30T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,272,179.9,20.7,38.7,340.0,272.0,121.3,100,0.0,1018,94,19.9,0.7,0.33
2023-12-30 09:00:00,2023-12-30T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,252,157.4,18.3,45.3,315.0,252.0,133.7,100,0.0,1018,91,20.3,1.0,0.66
2023-12-30 10:00:00,2023-12-30T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,252,134.8,16.0,52.0,315.0,252.0,146.0,100,0.0,1019,88,20.7,1.4,1.0
2023-12-30 11:00:00,2023-12-30T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,191,907.0,216.0,10.8,198.0,191.0,132.0,100,0.0,1018,83,21.5,1.8,1.0
2023-12-30 12:00:00,2023-12-30T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,211,649.6,149.3,24.5,237.0,211.33,136.7,100,0.0,1017,78,22.2,2.0,1.0
2023-12-30 13:00:00,2023-12-30T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,191,907.0,216.0,10.8,198.0,191.0,132.0,100,0.0,1016,73,23.0,1.8,1.0
2023-12-30 14:00:00,2023-12-30T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,191,907.0,216.0,10.8,198.0,191.0,132.0,95,0.0,1015,73,23.1,1.4,1.33
2023-12-30 15:00:00,2023-12-30T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,189,364.2,82.0,46.9,97.3,85.0,141.3,91,0.0,1015,73,23.1,1.0,1.66
2023-12-30 16:00:00,2023-12-30T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,93,92.8,15.0,65.0,47.0,32.0,146.0,87,0.0,1015,73,23.2,0.7,2.0
2023-12-30 17:00:00,2023-12-30T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,207,109.5,16.7,60.3,258.8,207.0,130.3,87,0.0,1015,78,22.5,0.7,1.66
2023-12-30 18:00:00,2023-12-30T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,276,126.3,18.3,55.7,189.8,150.0,114.7,87,0.0,1016,83,21.9,0.0,1.33
2023-12-30 19:00:00,2023-12-30T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,209,143.0,20.0,51.0,261.3,209.0,99.0,87,0.0,1016,90,21.2,0.0,1.0
2023-12-30 20:00:00,2023-12-30T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,208,144.0,18.3,50.7,260.0,208.0,87.0,91,0.0,1016,90,21.1,0.0,1.0
2023-12-30 21:00:00,2023-12-30T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,208,144.9,16.7,50.3,260.0,208.0,75.0,95,0.0,1017,90,21.1,0.0,1.0
2023-12-30 22:00:00,2023-12-30T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,211,145.9,15.0,50.0,263.8,211.0,63.0,100,0.0,1017,91,21.0,0.0,1.0
2023-12-30 23:00:00,2023-12-30T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,169,1008.0,239.0,5.4,212.0,169.0,132.0,100,0.0,1017,92,20.7,0.0,0.66
2023-12-31 00:00:00,2023-12-30T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,266,384.6,123.0,21.0,190.6,143.0,109.0,100,0.0,1017,93,20.5,0.0,0.33
2023-12-31 01:00:00,2023-12-30T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,221,504.0,177.0,6.5,154.0,109.0,132.0,100,0.0,1017,95,20.2,0.0,1.6
2023-12-31 02:00:00,2023-12-30T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,189,394.6,125.3,12.0,106.3,85.0,115.0,100,0.0,1016,95,20.2,0.0,1.2
2023-12-31 03:00:00,2023-12-30T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,189,285.1,73.7,17.5,106.3,85.0,98.0,100,0.0,1016,95,20.1,0.0,0.8
2023-12-31 04:00:00,2023-12-30T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,176,175.7,22.0,23.0,93.8,75.0,81.0,100,0.0,1016,95,20.1,0.0,0.8
2023-12-31 05:00:00,2023-12-30T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,200,197.3,23.7,20.0,116.3,93.0,89.3,95,0.0,1016,95,20.1,0.0,0.8
2023-12-31 06:00:00,2023-12-30T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,194,218.9,25.3,17.0,110.4,88.33,97.7,91,0.0,1017,95,20.0,0.0,0.8
2023-12-31 07:00:00,2023-12-31T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,203,240.4,27.0,14.0,118.8,95.0,106.0,87,0.0,1017,95,20.0,0.7,1.2
2023-12-31 08:00:00,2023-12-31T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,173,202.5,24.3,25.7,91.3,73.0,137.3,87,0.0,1018,89,21.2,0.8,0.33
2023-12-31 09:00:00,2023-12-31T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,173,164.6,21.7,37.3,91.3,73.0,168.7,87,0.0,1018,83,22.3,1.1,0.66
2023-12-31 10:00:00,2023-12-31T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,171,126.6,19.0,49.0,88.8,71.0,200.0,87,0.0,1018,78,23.5,1.5,1.0
2023-12-31 11:00:00,2023-12-31T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,171,113.4,17.7,53.7,88.8,71.0,197.0,87,0.0,1017,74,24.2,2.1,1.0
2023-12-31 12:00:00,2023-12-31T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,173,100.2,16.3,58.3,91.3,73.0,194.0,87,0.0,1016,70,24.8,2.2,1.0
2023-12-31 13:00:00,2023-12-31T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,82,87.0,15.0,63.0,40.0,27.0,191.0,87,0.0,1015,67,25.5,2.1,1.0
2023-12-31 14:00:00,2023-12-31T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,85.4,13.7,68.3,81.3,65.0,164.7,87,0.0,1015,67,25.4,1.8,1.0
2023-12-31 15:00:00,2023-12-31T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,83.8,12.3,73.7,61.3,49.0,138.3,87,0.0,1014,67,25.3,1.2,1.0
2023-12-31 16:00:00,2023-12-31T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,160,82.3,11.0,79.0,78.8,63.0,112.0,87,0.0,1014,67,25.2,0.8,1.0
2023-12-31 17:00:00,2023-12-31T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,160,100.4,13.0,76.0,78.8,63.0,98.7,77,0.0,1014,71,24.5,0.9,0.66
2023-12-31 18:00:00,2023-12-31T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,164,118.5,15.0,73.0,82.1,65.67,85.3,66,0.0,1015,74,23.7,0.0,0.33
2023-12-31 19:00:00,2023-12-31T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,165,136.6,17.0,70.0,83.8,67.0,72.0,56,0.0,1015,79,23.0,0.0,2.0
2023-12-31 20:00:00,2023-12-31T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,176,151.7,17.7,66.3,93.8,75.0,73.0,45,0.0,1015,81,21.9,0.0,2.4
2023-12-31 21:00:00,2023-12-31T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,166.9,18.3,62.7,69.3,49.0,74.0,35,0.0,1016,84,20.7,0.0,2.0
2023-12-31 22:00:00,2023-12-31T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,112,182.1,19.0,59.0,62.0,40.0,75.0,25,0.0,1016,86,19.6,0.0,1.6
2023-12-31 23:00:00,2023-12-31T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,213,179.6,19.3,55.0,128.8,103.0,75.0,45,0.0,1016,86,20.1,0.0,0.33
2024-01-01 00:00:00,2023-12-31T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,208,177.0,19.7,51.0,123.8,99.0,75.0,66,0.0,1016,86,20.5,0.0,0.66
2024-01-01 01:00:00,2023-12-31T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,139,174.5,20.0,47.0,74.0,50.0,75.0,87,0.0,1016,86,21.0,0.0,1.0
2024-01-01 02:00:00,2023-12-31T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,213,318.0,100.7,33.1,128.8,103.0,92.0,87,0.0,1016,85,20.9,0.0,0.66
2024-01-01 03:00:00,2023-12-31T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,197,706.0,254.0,5.4,136.0,91.0,126.0,87,0.0,1015,85,20.8,0.0,0.33
2024-01-01 04:00:00,2023-12-31T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,200,605.0,262.0,5.4,140.0,93.0,126.0,87,0.0,1015,85,20.7,0.0,0.8
2024-01-01 05:00:00,2023-12-31T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,227,489.7,182.3,12.9,141.3,113.0,114.3,100,0.0,1016,88,19.0,0.0,1.5
2024-01-01 06:00:00,2023-12-31T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,258,374.4,102.7,20.5,171.3,137.0,102.7,100,0.0,1016,88,19.0,0.0,2.1
2024-01-01 07:00:00,2024-01-01T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,259.1,23.0,28.0,94.0,65.0,91.0,62,0.0,1017,87,20.2,1.2,0.8
2024-01-01 08:00:00,2024-01-01T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,155,222.2,20.7,42.7,193.8,155.0,104.0,58,0.0,1017,79,21.5,1.4,0.8
2024-01-01 09:00:00,2024-01-01T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,181,185.2,18.3,57.3,226.3,181.0,117.0,54,0.0,1017,72,22.7,1.7,0.8
2024-01-01 10:00:00,2024-01-01T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,270,148.2,16.0,72.0,182.5,146.0,130.0,50,0.0,1018,65,24.0,3.1,1.2
2024-01-01 11:00:00,2024-01-01T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,232,907.0,308.0,8.6,166.0,117.0,132.0,50,0.0,1017,62,25.0,4.2,0.66
2024-01-01 12:00:00,2024-01-01T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,192,806.0,308.0,11.9,138.0,87.0,126.0,50,0.0,1016,58,26.0,4.6,1.33
2024-01-01 13:00:00,2024-01-01T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,121,103.9,9.0,95.0,67.0,43.0,107.0,50,0.0,1015,55,27.0,4.7,2.0
2024-01-01 14:00:00,2024-01-01T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,155,102.3,9.0,96.3,73.8,59.0,102.0,41,0.0,1014,56,26.8,3.8,2.33
2024-01-01 15:00:00,2024-01-01T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,100.8,9.0,97.7,71.3,57.0,97.0,33,0.0,1014,57,26.7,1.9,2.66
2024-01-01 16:00:00,2024-01-01T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,155,99.2,9.0,99.0,73.8,59.0,92.0,25,0.0,1013,58,26.5,0.9,3.0
2024-01-01 17:00:00,2024-01-01T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,145,115.9,11.0,94.7,65.0,52.0,91.3,50,0.0,1014,66,25.2,1.5,3.0
2024-01-01 18:00:00,2024-01-01T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,132.7,13.0,90.3,71.3,57.0,90.7,75,0.0,1014,74,23.8,0.0,3.0
2024-01-01 19:00:00,2024-01-01T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,110,149.4,15.0,86.0,61.0,39.0,90.0,100,0.0,1015,84,22.5,0.0,3.0
2024-01-01 20:00:00,2024-01-01T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,179,151.5,14.3,86.3,96.3,77.0,86.3,100,0.0,1015,86,22.2,0.0,2.33
2024-01-01 21:00:00,2024-01-01T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,187,153.7,13.7,86.7,103.8,83.0,82.7,100,0.0,1016,88,22.0,0.0,1.66
2024-01-01 22:00:00,2024-01-01T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,189,155.8,13.0,87.0,106.3,85.0,79.0,100,0.0,1016,90,21.7,0.0,1.0
2024-01-01 23:00:00,2024-01-01T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,189,145.1,12.3,87.7,106.3,85.0,71.3,100,0.0,1016,91,21.7,0.0,1.0
2024-01-02 00:00:00,2024-01-01T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,189,134.4,11.7,88.3,106.3,85.0,63.7,100,0.0,1016,92,21.6,0.0,1.0
2024-01-02 01:00:00,2024-01-01T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,112,123.7,11.0,89.0,60.0,40.0,56.0,100,0.0,1016,93,21.6,0.0,1.0
2024-01-02 02:00:00,2024-01-01T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,189,132.5,11.0,85.7,106.3,85.0,54.3,100,0.0,1015,93,21.5,0.0,1.0
2024-01-02 03:00:00,2024-01-01T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,189,141.2,11.0,82.3,106.3,85.0,52.7,100,0.0,1015,93,21.3,0.0,1.0
2024-01-02 04:00:00,2024-01-01T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,187,150.0,11.0,79.0,103.8,83.0,51.0,100,0.0,1014,94,21.2,0.0,1.0
2024-01-02 05:00:00,2024-01-01T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,181,168.7,12.7,73.3,98.8,79.0,56.7,100,0.0,1015,93,21.1,0.0,1.0
2024-01-02 06:00:00,2024-01-01T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,181,187.3,14.3,67.7,98.8,79.0,62.3,100,0.0,1015,93,21.1,0.0,1.0
2024-01-02 07:00:00,2024-01-02T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,187,206.0,16.0,62.0,103.8,83.0,68.0,100,0.0,1016,93,21.0,0.8,1.0
2024-01-02 08:00:00,2024-01-02T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,165,193.0,16.0,67.0,86.8,66.67,80.7,91,0.0,1016,90,21.7,1.4,0.66
2024-01-02 09:00:00,2024-01-02T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,189,179.9,16.0,72.0,106.3,85.0,93.3,83,0.0,1017,88,22.5,1.8,0.33
2024-01-02 10:00:00,2024-01-02T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,98,166.9,16.0,77.0,53.0,34.0,106.0,75,0.0,1017,85,23.2,1.6,2.4
2024-01-02 11:00:00,2024-01-02T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,112,144.3,13.0,81.0,57.0,40.0,88.3,75,0.0,1016,77,24.3,1.9,0.33
2024-01-02 12:00:00,2024-01-02T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,171,121.8,10.0,85.0,88.8,71.0,70.7,75,0.0,1015,70,25.4,4.1,0.66
2024-01-02 13:00:00,2024-01-02T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,145,99.2,7.0,89.0,65.0,52.0,53.0,75,0.0,1013,64,26.5,4.3,1.0
2024-01-02 14:00:00,2024-01-02T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,87,98.8,7.0,89.3,36.0,29.0,52.0,58,0.0,1013,63,26.6,3.1,1.33
2024-01-02 15:00:00,2024-01-02T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,98.4,7.0,89.7,61.3,49.0,51.0,41,0.0,1013,62,26.7,1.3,1.66
2024-01-02 16:00:00,2024-01-02T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,126,98.0,7.0,90.0,56.3,45.0,50.0,25,0.0,1012,61,26.8,1.8,2.0
2024-01-02 17:00:00,2024-01-02T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,130,120.4,9.3,83.7,60.0,46.5,53.3,35,0.0,1013,66,25.7,1.7,2.33
2024-01-02 18:00:00,2024-01-02T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,138,142.8,11.7,77.3,59.0,49.5,56.7,45,0.0,1014,71,24.5,0.0,2.66
2024-01-02 19:00:00,2024-01-02T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,165.2,14.0,71.0,60.0,48.0,60.0,56,0.0,1014,76,23.4,0.0,3.0
2024-01-02 20:00:00,2024-01-02T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,121,176.6,14.0,70.7,54.0,43.0,60.7,66,0.0,1015,79,23.0,0.0,2.66
2024-01-02 21:00:00,2024-01-02T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,146,188.1,14.0,70.3,56.7,52.33,61.3,77,0.0,1015,82,22.6,0.0,2.33
2024-01-02 22:00:00,2024-01-02T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,199.6,14.0,70.0,55.0,54.5,62.0,87,0.0,1016,85,22.2,0.0,2.0
2024-01-02 23:00:00,2024-01-02T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,142,180.1,13.0,73.7,51.0,51.0,63.3,83,0.0,1016,87,22.0,0.0,1.66
2024-01-03 00:00:00,2024-01-02T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,141,160.7,12.0,77.3,55.0,50.5,64.7,79,0.5,1016,88,21.8,0.0,1.33
2024-01-03 01:00:00,2024-01-02T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,138,141.2,11.0,81.0,53.0,49.5,66.0,75,1.5,1016,90,21.6,0.0,1.0
2024-01-03 02:00:00,2024-01-02T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,107,137.9,10.7,75.0,48.0,38.0,65.7,62,2.0,1016,91,21.5,0.0,1.0
2024-01-03 03:00:00,2024-01-02T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,134.6,10.3,69.0,49.0,49.0,65.3,50,1.0,1016,92,21.3,0.0,1.0
2024-01-03 04:00:00,2024-01-02T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,165,131.3,10.0,63.0,83.8,67.0,65.0,37,0.5,1016,94,21.2,0.0,1.0
2024-01-03 05:00:00,2024-01-02T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,153,255.5,37.3,44.2,55.0,55.0,68.0,45,0.5,1017,91,20.4,0.0,1.66
2024-01-03 06:00:00,2024-01-02T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,67,379.8,64.7,25.3,20.0,20.0,71.0,54,0.5,1017,88,19.5,0.0,2.33
2024-01-03 07:00:00,2024-01-03T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,92,504.0,92.0,6.5,52.0,31.5,74.0,62,1.0,1018,86,18.7,0.6,3.0
2024-01-03 08:00:00,2024-01-03T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,129,403.0,69.0,6.5,67.0,46.0,79.0,75,1.0,1019,83,18.5,0.7,2.66
2024-01-03 09:00:00,2024-01-03T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,76,369.3,72.0,7.2,30.0,24.0,74.0,87,0.5,1020,80,18.4,1.0,2.33
2024-01-03 10:00:00,2024-01-03T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,137,302.0,62.0,7.6,98.0,49.0,74.0,100,0.0,1021,77,18.2,1.4,2.0
2024-01-03 11:00:00,2024-01-03T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,99,259.7,45.3,25.0,38.0,34.5,85.7,95,0.0,1021,77,18.0,1.8,2.33
2024-01-03 12:00:00,2024-01-03T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,112,217.4,28.7,42.5,50.0,40.0,97.3,91,0.0,1020,76,17.7,2.0,2.66
2024-01-03 13:00:00,2024-01-03T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,78,175.1,12.0,60.0,25.0,25.0,109.0,87,0.0,1019,76,17.5,1.8,3.0
2024-01-03 14:00:00,2024-01-03T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,89,177.8,13.0,60.7,30.0,30.0,116.7,87,0.0,1019,69,18.4,1.5,2.66
2024-01-03 15:00:00,2024-01-03T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,72,180.5,14.0,61.3,28.0,22.0,124.3,87,0.0,1018,62,19.2,1.0,2.33
2024-01-03 16:00:00,2024-01-03T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,104,183.3,15.0,62.0,46.3,37.0,132.0,87,0.0,1018,56,20.1,0.7,2.0
2024-01-03 17:00:00,2024-01-03T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,100,208.3,18.3,53.7,38.0,35.0,135.7,87,0.0,1018,62,19.6,0.6,1.66
2024-01-03 18:00:00,2024-01-03T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,121,233.4,21.7,45.3,54.0,43.0,139.3,87,0.0,1018,69,19.2,0.0,1.33
2024-01-03 19:00:00,2024-01-03T12:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,164,258.5,25.0,37.0,79.0,66.0,143.0,87,0.0,1019,77,18.7,0.0,1.0
2024-01-03 20:00:00,2024-01-03T13:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,229,267.7,24.7,35.7,143.8,115.0,138.3,91,0.0,1019,77,18.7,0.0,1.0
2024-01-03 21:00:00,2024-01-03T14:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,168,276.8,24.3,34.3,86.0,69.0,133.7,95,0.0,1019,77,18.7,0.0,1.0
2024-01-03 22:00:00,2024-01-03T15:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,235,286.0,24.0,33.0,148.8,119.0,129.0,100,0.0,1020,77,18.7,0.0,1.0
2024-01-03 23:00:00,2024-01-03T16:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,163,270.8,22.7,33.0,65.0,65.0,120.3,100,0.0,1019,77,18.6,0.0,1.0
2024-01-04 00:00:00,2024-01-03T17:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,164,255.6,21.3,33.0,66.0,66.0,111.7,100,0.0,1019,76,18.6,0.0,1.0
2024-01-04 01:00:00,2024-01-03T18:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,167,240.4,20.0,33.0,74.0,68.0,103.0,100,0.0,1018,76,18.5,0.0,1.0
2024-01-04 02:00:00,2024-01-03T19:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,228.6,19.0,33.7,59.0,57.0,102.3,100,0.0,1018,76,18.4,0.0,0.66
2024-01-04 03:00:00,2024-01-03T20:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,173,216.7,18.0,34.3,91.0,73.0,101.7,100,0.0,1018,76,18.3,0.0,0.33
2024-01-04 04:00:00,2024-01-03T21:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,160,204.8,17.0,35.0,78.8,63.0,101.0,100,0.0,1017,76,18.2,0.0,1.2
2024-01-04 05:00:00,2024-01-03T22:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,160,10.0,57.0,4.4,64.0,63.0,62.0,100,0.0,1018,73,18.2,0.0,0.8
2024-01-04 06:00:00,2024-01-03T23:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,149,222.7,19.7,34.3,60.0,53.5,106.3,100,0.0,1018,70,18.2,0.0,1.2
2024-01-04 07:00:00,2024-01-04T00:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,134,231.7,21.0,34.0,48.0,48.0,109.0,100,0.0,1019,68,18.2,0.7,1.6
2024-01-04 08:00:00,2024-01-04T01:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,152,220.0,20.0,40.3,71.3,57.0,123.7,100,0.0,1020,67,18.8,1.0,1.0
2024-01-04 09:00:00,2024-01-04T02:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,141,208.3,19.0,46.7,53.0,50.5,138.3,100,0.0,1020,66,19.4,1.3,2.0
2024-01-04 10:00:00,2024-01-04T03:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,100,196.7,18.0,53.0,51.0,35.0,153.0,100,0.0,1021,66,20.0,1.8,3.0
2024-01-04 11:00:00,2024-01-04T04:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,162,198.2,16.7,60.0,75.0,64.5,149.7,100,0.0,1020,64,20.2,1.8,2.0
2024-01-04 12:00:00,2024-01-04T05:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,175,199.8,15.3,67.0,84.0,74.0,146.3,100,0.0,1018,63,20.4,2.0,1.0
2024-01-04 13:00:00,2024-01-04T06:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,155,201.3,14.0,74.0,59.0,59.0,143.0,100,0.0,1017,61,20.6,1.8,1.6
2024-01-04 14:00:00,2024-01-04T07:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,148,204.3,14.3,79.3,53.0,53.0,137.3,100,0.0,1017,63,20.6,1.5,0.66
2024-01-04 15:00:00,2024-01-04T08:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,167,302.0,77.0,4.3,103.0,68.0,42.0,100,0.0,1016,64,20.5,1.0,1.33
2024-01-04 16:00:00,2024-01-04T09:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,110,210.1,15.0,90.0,58.0,39.0,126.0,100,0.0,1016,66,20.5,0.7,2.0
2024-01-04 17:00:00,2024-01-04T10:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,225,302.0,69.0,5.4,152.0,111.5,42.0,100,0.0,1016,69,20.2,0.9,1.33
2024-01-04 18:00:00,2024-01-04T11:00:00,Hanoi,VN,Asia/Ho_Chi_Minh,230,403.0,69.0,5.4,164.5,115.5,42.0,100,0.0,1016,71,19.9,0.0,0.66
